hall_name,hall_url,item_name,detail_url,allergens_inline,label_item_name,nutrition_block,ingredients_text
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Jasmine Tea Concentrate,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=233161*4,,Jasmine Tea Concentrate,"Nutrition Facts
Serving Size
4 OZ
Calories
0
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
5mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Almond Milk,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221121*8,,Almond Milk,"Nutrition Facts
Serving Size
8 OZ
Calories
60
Calories from Fat
7
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
3.5g
5%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
150mg
7%
Amount/Serving
%DV*
Tot. Carb.
8g
2%
Dietary Fiber
1g
3%
Sugars
7g
Includes
7g Added Sugars
0%
Protein
1g
Vitamin D
-
4.1mcg - 0%
Calcium
-
360mg - 36%
Iron
-
0.5mg - 6%
Potassium
-
600mg - 13%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Half and Half,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=233520*8,,Half and Half,"Nutrition Facts
Serving Size
8 OZ
Calories
307
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
27.2g
42%
Sat. Fat
16.9g
- - -%
Trans Fat
0.8g
Cholesterol
87.5mg
- - -%
Sodium
97mg
4%
Amount/Serving
%DV*
Tot. Carb.
10.2g
3%
Dietary Fiber
0g
0%
Sugars
0.4g
Includes
0g Added Sugars
0%
Protein
7g
Vitamin D
-
0.5mcg - 0%
Calcium
-
248.3mg - 25%
Iron
-
0.2mg - 2%
Potassium
-
307.5mg - 7%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Oat Milk,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221120*8,,Oat Milk,"Nutrition Facts
Serving Size
8 OZ
Calories
132
Calories from Fat
6.6
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
6.6g
10%
Sat. Fat
0.5g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
94.5mg
4%
Amount/Serving
%DV*
Tot. Carb.
15.1g
5%
Dietary Fiber
0.9g
3%
Sugars
6.6g
Includes
6.6g Added Sugars
0%
Protein
2.8g
Vitamin D
-
3.4mcg - 0%
Calcium
-
330.8mg - 33%
Iron
-
0.3mg - 4%
Potassium
-
368.6mg - 8%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Skim Milk,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221119*8,,Skim Milk,"Nutrition Facts
Serving Size
8 OZ
Calories
83
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0.2g
0%
Sat. Fat
0.1g
- - -%
Trans Fat
0g
Cholesterol
4.9mg
- - -%
Sodium
102.9mg
4%
Amount/Serving
%DV*
Tot. Carb.
12.2g
4%
Dietary Fiber
0g
0%
Sugars
12.2g
Includes
0g Added Sugars
0%
Protein
8.3g
Vitamin D
-
2.9mcg - 0%
Calcium
-
298.9mg - 30%
Iron
-
0.1mg - 1%
Potassium
-
382.2mg - 8%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Soy Milk,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221117*8,,Soy Milk,"Nutrition Facts
Serving Size
8 OZ
Calories
75
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
3.7g
6%
Sat. Fat
0.5g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
83.9mg
4%
Amount/Serving
%DV*
Tot. Carb.
3.9g
1%
Dietary Fiber
1.1g
3%
Sugars
0.9g
Includes
0g Added Sugars
0%
Protein
6.5g
Vitamin D
-
2.7mcg - 0%
Calcium
-
281.2mg - 28%
Iron
-
1mg - 13%
Potassium
-
272.2mg - 6%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Whole Milk,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221118*8,,Whole Milk,"Nutrition Facts
Serving Size
8 OZ
Calories
149
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
7.9g
12%
Sat. Fat
4.6g
- - -%
Trans Fat
0.2g
Cholesterol
24.4mg
- - -%
Sodium
104.9mg
5%
Amount/Serving
%DV*
Tot. Carb.
11.7g
4%
Dietary Fiber
0g
0%
Sugars
11.7g
Includes
0g Added Sugars
0%
Protein
7.7g
Vitamin D
-
3.2mcg - 0%
Calcium
-
275.7mg - 28%
Iron
-
0.1mg - 1%
Potassium
-
322.1mg - 7%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Apple Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221105*1,,Apple Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
105
Calories from Fat
27
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
27g
8%
Dietary Fiber
0g
0%
Sugars
27g
Includes
27g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Blackberry Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221111*1,,Blackberry Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
55
Calories from Fat
14
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
14g
4%
Dietary Fiber
- - -g
- - -%
Sugars
14g
Includes
14g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Caramel Italian Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221093*1,,Caramel Italian Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
70
Calories from Fat
18
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
19g
6%
Dietary Fiber
- - -g
- - -%
Sugars
18g
Includes
18g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Cherry Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221092*1,,Cherry Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
70
Calories from Fat
18
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
18g
5%
Dietary Fiber
- - -g
- - -%
Sugars
18g
Includes
18g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Cinnamon Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221123*1,,Cinnamon Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
0
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
10mg
0%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
- - -g
- - -%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Hazelnut Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221096*1,,Hazelnut Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
70
Calories from Fat
18
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
19g
6%
Dietary Fiber
- - -g
- - -%
Sugars
18g
Includes
18g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Huckleberry Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221113*1,,Huckleberry Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
55
Calories from Fat
14
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
14g
4%
Dietary Fiber
- - -g
- - -%
Sugars
14g
Includes
14g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Irish Creme Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221091*1,,Irish Creme Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
70
Calories from Fat
18
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
18g
5%
Dietary Fiber
- - -g
- - -%
Sugars
18g
Includes
18g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Passion Fruit Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221110*1,,Passion Fruit Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
55
Calories from Fat
14
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
14g
4%
Dietary Fiber
- - -g
- - -%
Sugars
14g
Includes
14g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Peach Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221094*1,,Peach Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
70
Calories from Fat
18
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
19g
6%
Dietary Fiber
- - -g
- - -%
Sugars
18g
Includes
18g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Raspberry Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221089*1,,Raspberry Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
80
Calories from Fat
20
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
20g
6%
Dietary Fiber
- - -g
- - -%
Sugars
20g
Includes
20g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Strawberry Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221095*1,,Strawberry Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
70
Calories from Fat
18
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
18g
5%
Dietary Fiber
0g
0%
Sugars
18g
Includes
18g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Sugar Free Caramel Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221097*1,,Sugar Free Caramel Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
0
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
9.4mg
0%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Sugar Free Sweetener Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221103*1,,Sugar Free Sweetener Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
0
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
10mg
0%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Sugar Free Vanilla Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221098*1,,Sugar Free Vanilla Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
0
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
9.4mg
0%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Tiramisu Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221107*1,,Tiramisu Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
70
Calories from Fat
18
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
19g
6%
Dietary Fiber
0g
0%
Sugars
18g
Includes
18g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Toasted Marshmallow Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221125*1,,Toasted Marshmallow Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
69
Calories from Fat
17.7
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
- - -g
- - -%
Trans Fat
- - -g
Cholesterol
- - -mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
18.7g
6%
Dietary Fiber
- - -g
- - -%
Sugars
17.7g
Includes
17.7g Added Sugars
0%
Protein
0g
Vitamin D
-
mcg - 0%
Calcium
-
mg - 0%
Iron
-
mg - 0%
Potassium
-
mg - 0%",
Deet's Place,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=72&naFlag=1,Vanilla Syrup,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=72&dtdate=11%2f15%2f2025&RecNumAndPort=221088*1,,Vanilla Syrup,"Nutrition Facts
Serving Size
1 OZ
Calories
70
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
18g
5%
Dietary Fiber
0g
0%
Sugars
18g
Includes
0g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
DX,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=71&naFlag=1,Asian Chicken Wrap,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=71&dtdate=11%2f15%2f2025&RecNumAndPort=113103*1,,Asian Chicken Wrap,"Nutrition Facts
Serving Size
1 WRAP
Calories
904
Calories from Fat
13.4
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
34.4g
53%
Sat. Fat
12.6g
- - -%
Trans Fat
0g
Cholesterol
82.5mg
- - -%
Sodium
2140.5mg
93%
Amount/Serving
%DV*
Tot. Carb.
109.3g
33%
Dietary Fiber
3.5g
10%
Sugars
25.2g
Includes
13.4g Added Sugars
0%
Protein
43.7g
Vitamin D
-
0.2mcg - 0%
Calcium
-
359mg - 36%
Iron
-
5.4mg - 67%
Potassium
-
538mg - 11%",
DX,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=71&naFlag=1,Buffalo Chicken Ranch Wrap,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=71&dtdate=11%2f15%2f2025&RecNumAndPort=113085*1,,Buffalo Chicken Ranch Wrap,"Nutrition Facts
Serving Size
1 EACH
Calories
805
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
34.8g
53%
Sat. Fat
12.4g
- - -%
Trans Fat
0g
Cholesterol
88.3mg
- - -%
Sodium
2533.4mg
110%
Amount/Serving
%DV*
Tot. Carb.
82.2g
25%
Dietary Fiber
3.5g
10%
Sugars
7.3g
Includes
0g Added Sugars
0%
Protein
41.7g
Vitamin D
-
0mcg - 0%
Calcium
-
349.2mg - 35%
Iron
-
5.1mg - 64%
Potassium
-
503.3mg - 11%",
DX,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=71&naFlag=1,Cheddar Bacon Ranch Wrap,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=71&dtdate=11%2f15%2f2025&RecNumAndPort=113074*1,,Cheddar Bacon Ranch Wrap,"Nutrition Facts
Serving Size
1 WRAP
Calories
960
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
50.8g
78%
Sat. Fat
17.1g
- - -%
Trans Fat
0g
Cholesterol
117.9mg
- - -%
Sodium
2181.6mg
95%
Amount/Serving
%DV*
Tot. Carb.
83g
25%
Dietary Fiber
3.5g
10%
Sugars
8g
Includes
0g Added Sugars
0%
Protein
45.6g
Vitamin D
-
0.2mcg - 0%
Calcium
-
354.1mg - 35%
Iron
-
5.3mg - 66%
Potassium
-
505.8mg - 11%",
DX,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=71&naFlag=1,Chicken Parm Wrap,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=71&dtdate=11%2f15%2f2025&RecNumAndPort=113086*1,,Chicken Parm Wrap,"Nutrition Facts
Serving Size
1 EACH
Calories
832
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
33.6g
52%
Sat. Fat
13.7g
- - -%
Trans Fat
0g
Cholesterol
85.7mg
- - -%
Sodium
2084mg
91%
Amount/Serving
%DV*
Tot. Carb.
88.9g
27%
Dietary Fiber
5g
15%
Sugars
10.6g
Includes
0g Added Sugars
0%
Protein
47.2g
Vitamin D
-
0.5mcg - 0%
Calcium
-
487.7mg - 49%
Iron
-
6mg - 75%
Potassium
-
891.8mg - 19%",
DX,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=71&naFlag=1,Bacon Double Cheeseburger,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=71&dtdate=11%2f15%2f2025&RecNumAndPort=077127*1,,Bacon Double Cheeseburger,"Nutrition Facts
Serving Size
1 BURGER
Calories
639
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
41.5g
64%
Sat. Fat
17.1g
- - -%
Trans Fat
1.2g
Cholesterol
133mg
- - -%
Sodium
1052.7mg
46%
Amount/Serving
%DV*
Tot. Carb.
32.1g
10%
Dietary Fiber
1g
3%
Sugars
7.6g
Includes
0g Added Sugars
0%
Protein
35g
Vitamin D
-
0mcg - 0%
Calcium
-
145.3mg - 15%
Iron
-
2.6mg - 32%
Potassium
-
37.8mg - 1%",
DX,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=71&naFlag=1,Double Cheeseburger,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=71&dtdate=11%2f15%2f2025&RecNumAndPort=077038*1,,Double Cheeseburger,"Nutrition Facts
Serving Size
1 DBL CHBRGR
Calories
537
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
33.6g
52%
Sat. Fat
13.4g
- - -%
Trans Fat
1.2g
Cholesterol
110.7mg
- - -%
Sodium
566.7mg
25%
Amount/Serving
%DV*
Tot. Carb.
28g
8%
Dietary Fiber
1g
3%
Sugars
4.5g
Includes
0g Added Sugars
0%
Protein
30.9g
Vitamin D
-
0mcg - 0%
Calcium
-
89.1mg - 9%
Iron
-
2.5mg - 32%
Potassium
-
0mg - 0%",
DX,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=71&naFlag=1,Quarter Pound Bacon Cheeseburger,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=71&dtdate=11%2f15%2f2025&RecNumAndPort=077126*1,,Quarter Pound Bacon Cheeseburger,"Nutrition Facts
Serving Size
1 BURGER
Calories
458
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
28.3g
43%
Sat. Fat
10.8g
- - -%
Trans Fat
0.6g
Cholesterol
85.3mg
- - -%
Sodium
869.4mg
38%
Amount/Serving
%DV*
Tot. Carb.
28g
8%
Dietary Fiber
1g
3%
Sugars
4.5g
Includes
0g Added Sugars
0%
Protein
22.4g
Vitamin D
-
0mcg - 0%
Calcium
-
76.7mg - 8%
Iron
-
2mg - 25%
Potassium
-
0mg - 0%",
